"OBJECTID","GEOID10","GEOID20","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","CSA","CSA_Name","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","Ac_Total","Ac_Water","Ac_Land","Ac_Unpr","TotPop","CountHU","HH","P_WrkAge","AutoOwn0","Pct_AO0","AutoOwn1","Pct_AO1","AutoOwn2p","Pct_AO2p","Workers","R_LowWageWk","R_MedWageWk","R_HiWageWk","R_PCTLOWWAGE","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E8_Ret","E8_off","E8_Ind","E8_Svc","E8_Ent","E8_Ed","E8_Hlth","E8_Pub","E_LowWageWk","E_MedWageWk","E_HiWageWk","E_PctLowWage","D1A","D1B","D1C","D1C5_RET","D1C5_OFF","D1C5_IND","D1C5_SVC","D1C5_ENT","D1C8_RET","D1C8_OFF","D1C8_IND","D1C8_SVC","D1C8_ENT","D1C8_ED","D1C8_HLTH","D1C8_PUB","D1D","D1_FLAG","D2A_JPHH","D2B_E5MIX","D2B_E5MIXA","D2B_E8MIX","D2B_E8MIXA","D2A_EPHHM","D2C_TRPMX1","D2C_TRPMX2","D2C_TRIPEQ","D2R_JOBPOP","D2R_WRKEMP","D2A_WRKEMP","D2C_WREMLX","D3A","D3AAO","D3AMM","D3APO","D3B","D3BAO","D3BMM3","D3BMM4","D3BPO3","D3BPO4","D4A","D4B025","D4B050","D4C","D4D","D4E","D5AR","D5AE","D5BR","D5BE","D5CR","D5CRI","D5CE","D5CEI","D5DR","D5DRI","D5DE","D5DEI","D2A_Ranked","D2B_Ranked","D3B_Ranked","D4A_Ranked","NatWalkInd","Shape_Length","Shape_Area"
97409,1.91391e+11,1.91391e+11,19,139,50700,3,209,"Davenport-Moline, IA-IL",34700,"Muscatine, IA",42950,23539,21036,761.7776712,316.1053931,445.6722781,377.7346705,1293,520,520,0.549,23,0.044230769,250,0.480769231,247,0.475,790,191,268,331,0.241772152,84,12,3,35,11,23,12,3,35,8,23,0,3,0,38,34,12,0.452380952,1.376627672,3.423037653,0.222378316,0.031768331,0.007942083,0.092657632,0.02912097,0.060889301,0.031768331,0.007942083,0.092657632,0.021178887,0.060889301,0,0.007942083,0,1.599005988,0,0.161538462,0.859095385,0.859095385,0.814502503,0.701819476,0.332392504,0.4357683,0.456183718,0.089009892,0.122004357,0.19221968,9.404761905,0.000223799,12.30027682,0,0.672498943,11.62777787,55.07042104,0,1.436032779,0,66.05750783,10.05222945,0,0,0,0.67,0.962141962,0.000518175,19306,16217,744,2086,0.041871985,1,0.039653081,1,0.028194634,0.142474148,0.097934272,0.812938426,6,16,10,20,13.66666667,7804.009804,3082869.914
97410,1.91752e+11,1.91752e+11,19,175,190200,4,NA,"",NA,"",0,0,0,2091.467002,4.2688996,2087.198103,2087.1981,865,423,423,0.556,0,0,201,0.475177305,222,0.524822695,505,151,187,167,0.299009901,1924,274,53,1076,381,140,274,51,1076,264,140,0,117,2,392,768,764,0.203742204,0.20266404,0.414431194,0.921809961,0.131276471,0.025392894,0.515523658,0.18254137,0.067075569,0.131276471,0.024434672,0.515523658,0.126485359,0.067075569,0,0.056056011,0.000958222,1.124474002,0,4.548463357,0.75360362,0.75360362,0.688334096,0.644132704,0.818203174,0.839463604,0.835598074,0.439463333,0,0,0.262474012,0.478295763,7.411703865,0.347983886,0.637433028,6.426286952,36.19045069,0.306631172,3.679574062,3.066311718,20.23765734,17.17134562,-99999,0,0,-99999,-99999,-99999,4182,3405,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,19,13,8,1,8.333333333,15589.95541,8464047.738
97411,1.91752e+11,1.91752e+11,19,175,190400,2,NA,"",NA,"",0,0,0,852.1016168,3.2849474,848.8166694,848.8166694,627,297,297,0.611,35,0.117845118,133,0.447811448,129,0.434343434,305,73,108,124,0.239344262,382,60,7,9,305,1,60,7,9,14,1,280,11,0,101,118,163,0.264397906,0.349898878,0.738675408,0.450038287,0.070686642,0.008246775,0.010602996,0.359323763,0.001178111,0.070686642,0.008246775,0.010602996,0.01649355,0.001178111,0.329870996,0.012959218,0,0.799937165,0,1.286195286,0.402401413,0.402401413,0.472233385,0.441908905,0.585819827,0.482561046,0.531835477,0.497038324,0,0,0.798429319,0.817445798,4.371419666,0,0.684223463,3.687196204,24.88622192,0,4.523945085,3.01596339,9.047890171,12.81784441,-99999,0,0,-99999,-99999,-99999,3836,3419,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,13,7,7,1,6,8943.78313,3448407.729
97412,1.91752e+11,1.91752e+11,19,175,190400,4,NA,"",NA,"",0,0,0,785.2501944,0,785.2501944,785.2501944,695,331,291,0.576,0,0,97,0.333333333,194,0.666666667,346,101,120,125,0.291907514,18,0,0,7,11,0,0,0,7,3,0,8,0,0,5,8,5,0.277777778,0.421521704,0.88506823,0.02292263,0,0,0.008914356,0.014008274,0,0,0,0.008914356,0.003820438,0,0.010187836,0,0,0.444444334,0,0.06185567,0.964078765,0.415206124,0.934206402,0.493560705,0.237625947,0.190482599,0.19684918,0.00032984,0,0,19.22222222,1.21952e-08,6.254008145,0.51048223,0.926955283,4.816570632,37.22390674,0,5.705188018,0,7.335241737,28.52594009,-99999,0,0,-99999,-99999,-99999,3682,3344,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,4,8,8,1,5,9774.82932,3177860.754
97413,1.91752e+11,1.91752e+11,19,175,190100,2,NA,"",NA,"",0,0,0,27260.3065,9.5953872,27250.71111,27141.40703,595,311,257,0.6,5,0.019455253,48,0.186770428,204,0.793774319,276,70,107,99,0.253623188,49,8,6,35,0,0,8,0,35,0,0,0,0,6,15,21,13,0.306122449,0.011458507,0.021922224,0.00180536,0.000294753,0.000221064,0.001289543,0,0,0.000294753,0,0.001289543,0,0,0,0,0.000221064,0.013263867,0,0.190661479,0.722171232,0.492958556,0.722171232,0.381538107,0.408955049,0.201240139,0.160463161,6.07749e-05,0,0,5.632653061,0.009728913,1.976868712,0.147256568,0.283077219,1.546534924,1.926314502,0.305313134,0.281827508,0.281827508,1.197766908,0.657597518,-99999,0,0,-99999,-99999,-99999,764,1212,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,8,5,2,1,3.166666667,50307.73768,110320947.1
97414,1.91752e+11,1.91752e+11,19,175,190400,5,NA,"",NA,"",0,0,0,90.4084538,0,90.4084538,90.4084538,714,319,290,0.557,39,0.134482759,170,0.586206897,81,0.279310345,327,103,114,110,0.314984709,7,0,2,0,5,0,0,2,0,5,0,0,0,0,3,4,0,0.428571429,3.528431099,7.897491551,0.077426388,0,0.022121825,0,0.055304563,0,0,0.022121825,0,0.055304563,0,0,0,0,3.605857487,0,0.024137931,0.863120569,0.371725796,0.863120569,0.287706856,0.114437279,0.111826432,0.124494438,6.7504e-09,0,0,46.71428571,0,25.03684053,0,0,25.03684053,151.0442821,0,0,0,77.86882425,99.10577632,-99999,0,0,-99999,-99999,-99999,3918,3370,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,2,3,18,1,7.166666667,2681.881593,365878.337
97415,1.91752e+11,1.91752e+11,19,175,190300,1,NA,"",NA,"",0,0,0,61808.87099,671.8577341,61137.01325,58926.65633,741,333,321,0.565,5,0.015576324,43,0.133956386,273,0.85046729,334,73,130,131,0.218562874,122,0,4,82,36,0,0,0,82,34,0,0,2,4,20,31,71,0.163934426,0.005651093,0.012574954,0.00207037,0,6.7881e-05,0.00139156,0.000610929,0,0,0,0.00139156,0.000576988,0,0,3.39405e-05,6.7881e-05,0.007721463,0,0.380062305,0.672888603,0.459317929,0.578921943,0.385947962,0.571404887,0.388922295,0.352772928,0.176758279,0,0,2.737704918,0.175923697,1.951247388,0.169932629,0.474750749,1.30656401,1.431193239,0.251238966,0.544351093,0.177960934,1.036360735,0.198897515,-99999,0,0,-99999,-99999,-99999,1769,1800,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,12,5,2,1,3.833333333,95081.06046,250137077.4
97416,1.90431e+11,1.90431e+11,19,43,70100,3,NA,"",NA,"",0,0,0,12989.90516,209.876856,12780.02831,11462.82859,1121,673,550,0.522,7,0.012727273,175,0.318181818,368,0.669090909,510,142,183,185,0.278431373,503,39,19,161,60,224,39,13,161,13,224,0,47,6,136,206,161,0.270377734,0.058711512,0.097794361,0.043880967,0.003402302,0.001657532,0.014045399,0.00523431,0.019541425,0.003402302,0.001134101,0.014045399,0.001134101,0.019541425,0,0.00410021,0.000523431,0.102592479,0,0.914545455,0.808054258,0.808054258,0.712476585,0.666724883,0.733013298,0.650019909,0.681460577,0.591728502,0,0,1.013916501,0.986179886,2.32265317,0.316504604,0.455429551,1.550719015,3.25648105,0.801250181,0.5508595,0.100156273,3.655703952,0.350546954,-99999,0,0,-99999,-99999,-99999,1563,1596,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,17,14,3,1,6.5,32564.47519,52569429.44
97417,1.90431e+11,1.90431e+11,19,43,70200,1,NA,"",NA,"",0,0,0,35562.7133,0,35562.7133,35439.64287,459,219,179,0.547,1,0.005586592,40,0.223463687,138,0.770949721,303,68,108,127,0.224422442,102,19,7,25,10,41,19,0,25,5,41,0,5,7,57,30,15,0.558823529,0.006179521,0.012951598,0.002878133,0.000536123,0.000197519,0.000705425,0.00028217,0.001156897,0.000536123,0,0.000705425,0.000141085,0.001156897,0,0.000141085,0.000197519,0.009057653,0,0.569832402,0.891964761,0.891964761,0.839129098,0.723039084,0.65645665,0.673892876,0.720465237,0.793374591,0,0,2.970588235,0.139374847,1.747777713,0.425496771,0.009584055,1.312696887,0.75017898,0.629873199,0,0,0.989800742,0.089981886,-99999,0,0,-99999,-99999,-99999,2074,2305,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,15,16,1,1,5.833333333,71589.53884,143920329.6
97418,1.91752e+11,1.91752e+11,19,175,190200,1,NA,"",NA,"",0,0,0,190.5570954,0,190.5570954,185.23672,888,407,325,0.645,0,0,90,0.276923077,235,0.723076923,384,101,149,134,0.263020833,15,4,2,3,6,0,4,2,3,6,0,0,0,0,9,3,3,0.6,2.197188549,4.793865925,0.080977465,0.021593991,0.010796995,0.016195493,0.032390986,0,0.021593991,0.010796995,0.016195493,0.032390986,0,0,0,0,2.278166014,0,0.046153846,0.944623214,0.813654149,0.944623214,0.62974881,0.148244047,0.180634,0.194189511,1.01301e-05,0,0,25.6,2.0718e-11,19.20308325,0,1.19872128,18.00436197,141.0735189,0,3.358573443,13.43429377,36.94430787,100.7572033,-99999,0,0,-99999,-99999,-99999,4002,3487,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,2,13,17,1,8.5,3914.089498,771177.0399
97419,1.91752e+11,1.91752e+11,19,175,190100,3,NA,"",NA,"",0,0,0,4864.681174,17.4489665,4847.232208,4847.23221,1042,452,417,0.538,16,0.038369305,148,0.354916067,253,0.606714628,435,95,173,167,0.218390805,233,24,9,86,108,6,24,1,86,2,6,0,106,8,56,112,65,0.240343348,0.093249092,0.214968038,0.048068669,0.004951279,0.00185673,0.017742084,0.022280756,0.00123782,0.004951279,0.000206303,0.017742084,0.000412607,0.00123782,0,0.02186815,0.001650426,0.14131776,0,0.558752998,0.732132686,0.732132686,0.634428176,0.593688354,0.59991927,0.599030225,0.619666858,0.943065166,0,0,1.86695279,0.42023013,4.267362492,0.64513084,0.097445651,3.524786001,13.86688261,0.924238784,0.528136448,0.528136448,9.374421948,6.733739709,-99999,0,0,-99999,-99999,-99999,2044,2223,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,13,11,6,1,6.333333333,28308.99032,19687084.71
97420,1.91752e+11,1.91752e+11,19,175,190200,2,NA,"",NA,"",0,0,0,125.8408641,0,125.8408641,125.8408641,776,391,325,0.576,25,0.076923077,134,0.412307692,166,0.510769231,422,110,179,133,0.260663507,14,8,6,0,0,0,8,6,0,0,0,0,0,0,2,11,1,0.142857143,3.107098817,6.166518369,0.11125162,0.063572354,0.047679266,0,0,0,0.063572354,0.047679266,0,0,0,0,0,0,3.218350437,0,0.043076923,0.985228136,0.424314663,0.985228136,0.328409379,0.18227544,0.122075476,0.135904522,2.6989e-08,0,0,30.14285714,2.21e-13,28.06108759,0,0,28.06108759,184.8226343,0,0,0,116.9731319,106.8015553,-99999,0,0,-99999,-99999,-99999,3809,3320,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,3,4,19,1,7.833333333,4002.415677,509270.8467
97421,1.91752e+11,1.91752e+11,19,175,190200,3,NA,"",NA,"",0,0,0,1413.244466,42.7080227,1370.536443,1370.53644,555,290,248,0.569,0,0,56,0.225806452,192,0.774193548,313,82,134,97,0.261980831,409,192,26,60,27,104,192,26,60,27,104,0,0,0,184,142,83,0.449877751,0.211595979,0.404950926,0.298423295,0.140091131,0.018970674,0.043778478,0.019700315,0.075882696,0.140091131,0.018970674,0.043778478,0.019700315,0.075882696,0,0,0,0.510019274,0,1.649193548,0.832186167,0.832186167,0.832186167,0.644092147,0.835266093,0.739468124,0.797175626,0.486918353,0,0,0.765281174,0.790793169,5.524421501,0.364115243,0.48700505,4.673301208,21.64501363,2.334852178,3.268793049,1.867881742,22.88155134,2.334852178,-99999,0,0,-99999,-99999,-99999,3230,2829,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,19,13,7,1,8,14708.72126,5719326.946
97422,1.91752e+11,1.91752e+11,19,175,190100,1,NA,"",NA,"",0,0,0,55180.19332,152.4584761,55027.73484,51629.13076,708,292,240,0.516,0,0,12,0.05,228,0.95,295,63,122,110,0.213559322,220,0,0,102,115,3,0,0,102,13,3,102,0,0,37,102,81,0.168181818,0.005655722,0.013713188,0.00426116,0,0,0.001975629,0.002227425,5.81067e-05,0,0,0.001975629,0.000251796,5.81067e-05,0.001975629,0,0,0.009916882,0,0.916666667,0.686352656,0.468508574,0.676963099,0.451308732,0.759454405,0.492539673,0.476915409,0.72416964,0,0,1.340909091,0.711123553,1.980739102,0.13761464,0.311250948,1.531873515,1.497054535,0.220979476,0.500111445,0.09304399,1.290985359,0.209348977,-99999,0,0,-99999,-99999,-99999,1061,1198,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,18,7,2,1,5.166666667,97303.17472,223311177.2
97423,1.91752e+11,1.91752e+11,19,175,190400,3,NA,"",NA,"",0,0,0,440.1224121,0.5675887,439.5548234,435.51199,1000,470,396,0.576,44,0.111111111,100,0.252525253,252,0.636363636,414,105,161,148,0.253623188,622,0,0,520,102,0,0,0,520,76,0,0,26,0,44,519,59,0.07073955,1.079189576,2.296148035,1.428204078,0,0,1.193996978,0.2342071,0,0,0,1.193996978,0.174507251,0,0,0.059699849,0,2.507393654,0,1.570707071,0.643763298,0.277253761,0.49090213,0.259353822,0.856481172,0.540104393,0.422807182,0.964014238,0,0,0.665594855,0.715763736,10.30134933,0,0,10.30134933,52.42540583,0,0,0,26.20833486,34.94444648,-99999,0,0,-99999,-99999,-99999,3352,2995,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,20,3,10,1,7.5,5519.590204,1781148.457
97424,1.91752e+11,1.91752e+11,19,175,190200,5,NA,"",NA,"",0,0,0,240.5679115,0,240.5679115,240.48349,909,473,415,0.641,64,0.154216867,235,0.56626506,116,0.279518072,390,110,172,108,0.282051282,923,140,283,161,249,90,140,104,161,78,90,22,149,179,340,331,252,0.36836403,1.96687099,3.779885264,3.838101318,0.582160547,1.176795962,0.669484629,1.035414115,0.374246066,0.582160547,0.43246212,0.669484629,0.32434659,0.374246066,0.091482372,0.619585153,0.744333842,5.804972308,0,2.224096386,0.952854233,0.952854233,0.949297472,0.949297472,0.936027545,0.837841474,0.896493819,0.490757307,0,0,0.422535211,0.561319628,20.82843459,0,0,20.82843459,138.3659183,0,0,0,79.81114306,85.13188593,-99999,0,0,-99999,-99999,-99999,3845,3356,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,20,20,17,1,12.66666667,6094.593935,973557.6748
97425,1.91391e+11,1.91391e+11,19,139,50400,2,209,"Davenport-Moline, IA-IL",34700,"Muscatine, IA",42950,23539,21036,6099.909859,10.0517809,6089.858078,6089.858078,841,321,312,0.656,0,0,22,0.070512821,290,0.929487179,524,118,153,253,0.22519084,783,27,25,622,47,62,27,8,622,45,62,2,0,17,167,269,347,0.213282248,0.052710588,0.138098456,0.128574425,0.004433601,0.004105186,0.102137027,0.00771775,0.010180861,0.004433601,0.00131366,0.102137027,0.007389335,0.010180861,0.000328415,0,0.002791526,0.181285013,0,2.509615385,0.483772652,0.483772652,0.415836281,0.389133343,0.644229678,0.832367266,0.788556546,0.649591529,0.964285714,0.801836266,0.669220945,0.71836387,3.808433929,1.247374193,0.268388352,2.292671384,3.995101313,1.471298655,1.050927611,0.210185522,3.678246638,0.630556566,-99999,0,0,0.33,0.034680611,0.00039239,10568,9307,-99999,-99999,0.022920498,0.547394592,0.022757059,0.573903928,-99999,-99999,-99999,-99999,15,5,4,1,5,26764.44312,24685998.77
97426,1.9163e+11,1.9163e+11,19,163,11200,2,209,"Davenport-Moline, IA-IL",19340,"Davenport-Moline-Rock Island, IA-IL",382720,178110,175828,116.4268483,0,116.4268483,116.42685,1441,682,534,0.617,86,0.161048689,249,0.466292135,199,0.372659176,705,224,287,194,0.317730496,146,25,0,16,50,55,25,0,16,34,55,16,0,0,106,30,10,0.726027397,5.85775532,12.37687011,1.254006271,0.214727101,0,0.137425345,0.429454202,0.472399623,0.214727101,0,0.137425345,0.292028858,0.472399623,0.137425345,0,0,7.111761591,0,0.27340824,0.922775298,0.794835379,0.928224383,0.718423425,0.493827809,0.623263937,0.682979075,0.736236312,0.183994959,0.343125734,4.828767123,0.021736397,22.16626145,0,8.204949204,13.96131225,87.96321596,0,32.98208322,27.48506935,0,38.47909709,-99999,0,0,-99999,-99999,-99999,48987,43396,-99999,-99999,0.005228198,0.925925226,0.005083002,0.9568707,-99999,-99999,-99999,-99999,10,16,13,1,9,2774.536927,471176.1498
97427,1.91391e+11,1.91391e+11,19,139,50400,3,209,"Davenport-Moline, IA-IL",34700,"Muscatine, IA",42950,23539,21036,7431.484563,727.9158285,6703.568734,6651.657928,1159,442,407,0.551,2,0.004914005,41,0.100737101,364,0.894348894,529,137,135,257,0.258979206,956,5,0,946,5,0,5,0,946,5,0,0,0,0,64,201,691,0.066945607,0.066449599,0.174242274,0.143723566,0.000751692,0,0.142220182,0.000751692,0,0.000751692,0,0.142220182,0.000751692,0,0,0,0,0.210173165,0,2.348894349,0.059489956,0.040608213,0.059489956,0.031429783,0.472857103,0.434732431,0.157454626,0.341103981,0.904018913,0.712457912,0.55334728,0.639766048,4.109040058,0.408903315,0.034364879,3.665771865,6.622096641,1.241129961,0,0.095471535,8.210552048,1.05018689,-99999,0,0,0.33,0.031505607,0.000284728,7816,6896,-99999,-99999,0.016951799,0.404848234,0.01686179,0.42523278,-99999,-99999,-99999,-99999,9,1,4,1,3.333333333,26485.79497,30074807.85
97428,1.91732e+11,1.91732e+11,19,173,180100,1,NA,"",NA,"",0,0,0,82537.11641,262.598112,82274.5183,82274.5183,948,460,357,0.56,7,0.019607843,65,0.182072829,285,0.798319328,433,105,188,140,0.242494226,228,0,11,116,100,1,0,2,116,6,1,0,94,9,67,106,55,0.293859649,0.005591039,0.011522401,0.00277121,0,0.000133699,0.001409914,0.001215443,1.21544e-05,0,2.43089e-05,0.001409914,7.29266e-05,1.21544e-05,0,0.001142517,0.00010939,0.008362249,0,0.638655462,0.631433686,0.543887373,0.556868976,0.479828473,0.627421816,0.481183169,0.463130465,0.858740299,0,0,1.899122807,0.406926456,2.020448157,0.351449735,0.126122567,1.542875855,1.400563897,0.474509007,0.194470905,0.093346034,0.925681506,0.560076205,-99999,0,0,-99999,-99999,-99999,949,1142,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,14,8,2,1,4.666666667,83829.80208,334023119.8
97429,1.9128e+11,1.9128e+11,19,127,950300,2,NA,"",32260,"Marshalltown, IA",40271,17778,20019,3504.723823,0,3504.723823,3492.38413,1070,413,363,0.542,2,0.005509642,119,0.327823691,242,0.666666667,443,79,124,240,0.178329571,107,7,20,75,5,0,7,10,75,5,0,0,0,10,20,37,50,0.186915888,0.118257324,0.306380959,0.030638096,0.002004361,0.005726747,0.021475301,0.001431687,0,0.002004361,0.002863373,0.021475301,0.001431687,0,0,0,0.002863373,0.148895419,0,0.29476584,0.637737752,0.5493174,0.629817691,0.487463797,0.458361852,0.284545023,0.233936946,0.001238763,0.181818182,0.389090909,4.140186916,0.043274708,4.05937347,1.370231454,0.237275945,2.451866071,8.706694604,1.643496118,1.095664079,0.18261068,5.660931075,4.017434956,-99999,0,0,-99999,-99999,-99999,11070,11083,-99999,-99999,0.029463195,0.830021744,0.030200803,0.895017363,-99999,-99999,-99999,-99999,9,8,5,1,4.833333333,16059.50951,14183421.57
97430,1.9128e+11,1.9128e+11,19,127,950300,4,NA,"",32260,"Marshalltown, IA",40271,17778,20019,21958.96256,4.3756468,21954.58691,21954.58691,726,335,287,0.579,4,0.013937282,47,0.163763066,236,0.822299652,429,78,141,210,0.181818182,194,0,8,131,49,6,0,4,131,2,6,47,0,4,49,97,48,0.25257732,0.01525877,0.033068261,0.008836422,0,0.000364389,0.005966862,0.00223188,0.000273291,0,0.000182194,0.005966862,9.10971e-05,0.000273291,0.002140783,0,0.000182194,0.024095193,0,0.675958188,0.614366291,0.529186319,0.515330268,0.444036473,0.632424184,0.550801039,0.515369826,0.588430953,0.42173913,0.622792937,2.211340206,0.297797901,2.037696283,0.266264204,0.141092496,1.630339583,2.099548499,0.32066192,0.32066192,0.087453251,1.690762853,0.670474924,-99999,0,0,-99999,-99999,-99999,3097,3627,-99999,-99999,0.008242775,0.232211142,0.009883453,0.292901559,-99999,-99999,-99999,-99999,14,7,3,1,4.833333333,38700.695,88866705.72
97431,1.9128e+11,1.9128e+11,19,127,950400,1,NA,"",32260,"Marshalltown, IA",40271,17778,20019,1746.644141,7.9422882,1738.701853,1715.54293,939,408,373,0.502,5,0.013404826,105,0.28150134,263,0.705093834,498,129,158,211,0.259036145,150,7,12,8,123,0,7,2,8,4,0,117,2,10,48,45,57,0.32,0.237825584,0.547348588,0.087435877,0.004080341,0.00699487,0.004663247,0.071697419,0,0.004080341,0.001165812,0.004663247,0.002331623,0,0.068199984,0.001165812,0.005829058,0.325261461,0,0.402144772,0.47907495,0.412652701,0.455041302,0.425820813,0.490697656,0.452867167,0.496298867,0.979316185,0.275482094,0.462962963,3.32,0.098273586,5.516384231,1.140907476,0.237629923,4.137846832,15.95489184,0.736181421,0.36809071,0,12.51508415,7.361814205,-99999,0,0,-99999,-99999,-99999,5989,6578,-99999,-99999,0.015939934,0.449051511,0.017924829,0.531212146,-99999,-99999,-99999,-99999,10,6,6,1,5,12267.98532,7068574.557
97432,1.9128e+11,1.9128e+11,19,127,950500,1,NA,"",32260,"Marshalltown, IA",40271,17778,20019,246.6095065,0,246.6095065,246.5794,1060,526,476,0.628,91,0.191176471,206,0.432773109,179,0.37605042,559,130,239,190,0.23255814,344,87,39,57,115,46,87,39,57,53,46,1,61,0,105,149,90,0.305232558,2.133187119,4.298818149,1.395088154,0.352827527,0.158164064,0.231162863,0.466381214,0.186552486,0.352827527,0.158164064,0.231162863,0.214940907,0.186552486,0.004055489,0.247384818,0,3.528275274,0,0.722689076,0.949214099,0.949214099,0.911284601,0.852766437,0.737277157,0.767824947,0.830750634,0.726920177,0.49002849,0.761904762,1.625,0.535261429,17.76662897,0.366082694,1.438817974,15.9617283,124.6057398,0,23.35676382,5.190391961,85.64146735,46.71352765,287,0,0,1.67,4.333977287,0.001575472,12350,11411,7330,5187,0.03286996,0.925995351,0.031094592,0.92150529,0.050579979,0.64202505,0.046640231,0.599029911,17,20,16,18,17.5,5064.350976,998017.0724
97433,1.90371e+11,1.90371e+11,19,37,70100,3,NA,"",NA,"",0,0,0,36541.76872,7.1308118,36534.6379,36372.08966,965,432,384,0.587,13,0.033854167,41,0.106770833,330,0.859375,400,101,137,162,0.2525,55,7,14,21,3,10,7,0,21,3,10,0,0,14,29,15,11,0.527272727,0.011877239,0.026531332,0.001512148,0.000192455,0.000384911,0.000577366,8.24808e-05,0.000274936,0.000192455,0,0.000577366,8.24808e-05,0.000274936,0,0,0.000384911,0.013389387,0,0.143229167,0.898998136,0.898998136,0.898998136,0.695803009,0.311758396,0.342635418,0.354216987,0.010560958,0,0,7.272727273,0.001887075,2.015166973,0.205061769,0.300062968,1.510042236,1.495321786,0.315317207,0.350352453,0.157658604,1.103610226,0.367870075,-99999,0,0,-99999,-99999,-99999,1017,1491,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,5,15,2,1,4.333333333,51485.99127,147882513.3
97434,1.9128e+11,1.9128e+11,19,127,950300,1,NA,"",32260,"Marshalltown, IA",40271,17778,20019,33675.39933,0,33675.39933,33641.76098,765,248,248,0.553,0,0,43,0.173387097,205,0.826612903,451,86,140,225,0.190687361,75,0,2,51,11,11,0,1,51,11,11,0,0,1,20,23,32,0.266666667,0.00737179,0.022739594,0.002229372,0,5.94499e-05,0.001515973,0.000326975,0.000326975,0,2.9725e-05,0.001515973,0.000326975,0.000326975,0,0,2.9725e-05,0.009601162,0,0.302419355,0.665068092,0.572858473,0.584343181,0.452267617,0.469729737,0.454523334,0.439046309,0.141029633,0.178571429,0.285171103,6.013333333,0.006648704,2.379488426,0.92684582,0.049382447,1.403260159,0.754117264,0.912238626,0.114029828,0.038009943,0.646169027,0.209054685,-99999,0,0,-99999,-99999,-99999,6459,6919,-99999,-99999,0.017190856,0.48429182,0.018854043,0.558749899,-99999,-99999,-99999,-99999,9,7,1,1,3.333333333,60257.75106,136282481
97435,1.9128e+11,1.9128e+11,19,127,950900,4,NA,"",32260,"Marshalltown, IA",40271,17778,20019,2502.798805,30.9794212,2471.819384,2386.474399,923,349,333,0.632,0,0,99,0.297297297,234,0.702702703,412,100,160,152,0.242718447,1146,0,0,1116,27,3,0,0,1116,27,3,0,0,0,84,207,855,0.073298429,0.146240831,0.386763001,0.480206283,0,0,0.467635438,0.011313761,0.001257085,0,0,0.467635438,0.011313761,0.001257085,0,0,0,0.626447114,0,3.441441441,0.118062168,0.080589967,0.118062168,0.062374703,0.457228446,0.575820712,0.369218475,0.864673433,0.892218463,0.528883184,0.359511344,0.527034822,2.965894813,0.496574196,0.371721165,2.097599451,6.99339123,0.517837188,1.035674377,0.517837188,6.73188345,1.294592971,1192.26,0,0,0.67,0.173475458,0.000725894,12104,10783,3119,1500,0.032215222,0.907550424,0.029383313,0.8707906,0.021522368,0.273189104,0.013487632,0.173230165,9,2,4,13,7.5,21379.47363,10128688.47
97436,1.9128e+11,1.9128e+11,19,127,951000,1,NA,"",32260,"Marshalltown, IA",40271,17778,20019,1759.385606,0,1759.385606,1759.38561,1313,515,515,0.517,10,0.019417476,231,0.448543689,274,0.532038835,587,138,191,258,0.235093697,1055,40,161,465,388,1,40,161,465,24,1,184,180,0,202,314,539,0.191469194,0.292715819,0.746283244,0.599641144,0.022735209,0.091509217,0.264296808,0.22053153,0.00056838,0.022735209,0.091509217,0.264296808,0.013641126,0.00056838,0.104581963,0.102308442,0,0.892356963,0,2.048543689,0.712378808,0.712378808,0.755944437,0.707401445,0.783146451,0.583941267,0.559330014,0.54574074,0.891047297,0.71498173,0.556398104,0.641720842,5.975145628,0,0.810950466,5.164195162,24.62350485,0,3.273870141,1.455053396,23.28085433,5.456450234,653.13,0,0,1.33,0.483805254,0.001012947,10989,10159,6383,4287,0.029247611,0.823948414,0.027682934,0.820398934,0.044045294,0.559078567,0.038547652,0.495091812,18,16,7,14,12.66666667,16362.9567,7120136.827
